start_date,end_date,cost_center,project,user,resource_type,cost,usage_hours
2025-04-23,2025-05-22,OPS,PROJ005,frank.brown,network,736.2,646
2025-04-23,2025-05-22,FIN,PROJ001,frank.brown,ml-service,2986.18,631
2025-04-23,2025-05-22,MKT,PROJ005,grace.lee,network,679.13,585
2025-04-23,2025-05-22,ENG,PROJ003,frank.brown,cache,8913.09,571
2025-04-23,2025-05-22,OPS,PROJ004,henry.white,ml-service,3592.69,158
2025-04-23,2025-05-22,SAL,PROJ002,henry.white,cache,1495.75,491
2025-04-23,2025-05-22,SAL,PROJ003,carol.davis,storage,7267.02,446
2025-04-23,2025-05-22,ENG,PROJ003,bob.smith,storage,98.27,136
2025-04-23,2025-05-22,ENG,PROJ005,frank.brown,database,276.74,52
2025-04-23,2025-05-22,OPS,PROJ003,david.miller,compute,2291.65,475
2025-05-23,2025-06-21,FIN,PROJ005,emma.wilson,compute,5774.75,415
2025-05-23,2025-06-21,FIN,PROJ002,carol.davis,database,756.57,272
2025-05-23,2025-06-21,OPS,PROJ004,frank.brown,network,5036.86,328
2025-05-23,2025-06-21,SAL,PROJ002,carol.davis,cache,828.56,522
2025-05-23,2025-06-21,SAL,PROJ004,david.miller,ml-service,341.94,718
2025-05-23,2025-06-21,ENG,PROJ003,alice.johnson,compute,299.22,430
2025-05-23,2025-06-21,FIN,PROJ001,emma.wilson,network,13152.45,280
2025-05-23,2025-06-21,FIN,PROJ002,iris.chen,storage,2084.27,589
2025-05-23,2025-06-21,OPS,PROJ002,henry.white,compute,22045.64,684
2025-05-23,2025-06-21,FIN,PROJ005,alice.johnson,ml-service,8905.03,669
2025-05-23,2025-06-21,ENG,PROJ002,carol.davis,compute,813.48,133
2025-05-23,2025-06-21,MKT,PROJ002,grace.lee,compute,6317.43,189
2025-05-23,2025-06-21,ENG,PROJ004,alice.johnson,cache,579.32,94
2025-05-23,2025-06-21,ENG,PROJ003,iris.chen,compute,378.42,354
2025-05-23,2025-06-21,ENG,PROJ002,grace.lee,storage,2999.04,268
2025-05-23,2025-06-21,OPS,PROJ003,bob.smith,database,175.02,665
2025-05-23,2025-06-21,SAL,PROJ005,grace.lee,network,723.47,489
2025-05-23,2025-06-21,FIN,PROJ001,henry.white,cache,606.05,87
2025-05-23,2025-06-21,MKT,PROJ003,grace.lee,ml-service,1296.29,194
2025-05-23,2025-06-21,FIN,PROJ002,david.miller,compute,279.53,383
2025-05-23,2025-06-21,SAL,PROJ003,john.taylor,cache,3975.5,233
2025-05-23,2025-06-21,FIN,PROJ003,iris.chen,database,9692.04,38
2025-05-23,2025-06-21,OPS,PROJ002,carol.davis,compute,915.57,284
2025-05-23,2025-06-21,OPS,PROJ001,frank.brown,database,3281.84,150
2025-05-23,2025-06-21,SAL,PROJ005,john.taylor,cache,6849.53,293
2025-05-23,2025-06-21,FIN,PROJ004,frank.brown,database,5823.61,108
2025-05-23,2025-06-21,OPS,PROJ005,frank.brown,network,6771.27,93
2025-05-23,2025-06-21,FIN,PROJ003,david.miller,compute,306.8,629
2025-05-23,2025-06-21,OPS,PROJ004,grace.lee,network,69014.14,184
2025-05-23,2025-06-21,SAL,PROJ004,david.miller,ml-service,871.48,334
2025-05-23,2025-06-21,FIN,PROJ005,bob.smith,cache,1648.89,395
2025-05-23,2025-06-21,SAL,PROJ004,john.taylor,storage,9585.86,103
2025-05-23,2025-06-21,OPS,PROJ003,david.miller,network,20814.88,73
2025-05-23,2025-06-21,SAL,PROJ003,emma.wilson,database,10295.15,623
2025-05-23,2025-06-21,OPS,PROJ001,david.miller,compute,498.0,77
2025-05-23,2025-06-21,ENG,PROJ005,iris.chen,storage,664.37,273
2025-05-23,2025-06-21,SAL,PROJ005,henry.white,network,2113.18,658
2025-05-23,2025-06-21,ENG,PROJ005,david.miller,ml-service,8504.77,381
2025-05-23,2025-06-21,ENG,PROJ003,alice.johnson,network,1089.81,711
2025-05-23,2025-06-21,ENG,PROJ002,bob.smith,storage,507.12,151
2025-05-23,2025-06-21,SAL,PROJ003,john.taylor,network,3028.84,437
2025-05-23,2025-06-21,SAL,PROJ003,grace.lee,cache,2768.23,186
2025-05-23,2025-06-21,OPS,PROJ004,bob.smith,database,2158.32,55
2025-05-23,2025-06-21,MKT,PROJ005,david.miller,cache,7799.43,560
2025-05-23,2025-06-21,SAL,PROJ003,henry.white,storage,693.45,276
2025-05-23,2025-06-21,SAL,PROJ003,bob.smith,compute,7995.19,122
2025-05-23,2025-06-21,FIN,PROJ004,emma.wilson,ml-service,2438.97,417
2025-05-23,2025-06-21,FIN,PROJ003,david.miller,network,391.85,38
2025-05-23,2025-06-21,FIN,PROJ002,john.taylor,compute,8184.84,386
2025-05-23,2025-06-21,OPS,PROJ005,bob.smith,compute,347.6,252
2025-05-23,2025-06-21,FIN,PROJ002,john.taylor,cache,1977.57,186
2025-05-23,2025-06-21,ENG,PROJ004,john.taylor,storage,115.68,600
2025-05-23,2025-06-21,MKT,PROJ003,frank.brown,compute,2470.76,407
2025-05-23,2025-06-21,MKT,PROJ005,frank.brown,ml-service,69686.44,52
2025-05-23,2025-06-21,FIN,PROJ001,david.miller,storage,410.28,569
2025-05-23,2025-06-21,FIN,PROJ002,alice.johnson,network,458.56,699
2025-05-23,2025-06-21,OPS,PROJ003,iris.chen,cache,5161.84,417
2025-05-23,2025-06-21,OPS,PROJ001,iris.chen,database,3182.95,586
2025-05-23,2025-06-21,MKT,PROJ004,frank.brown,compute,11508.03,267
2025-05-23,2025-06-21,OPS,PROJ003,frank.brown,ml-service,202.49,704
2025-05-23,2025-06-21,FIN,PROJ002,iris.chen,compute,3324.61,317
2025-05-23,2025-06-21,ENG,PROJ001,henry.white,storage,7263.33,83
2025-05-23,2025-06-21,OPS,PROJ004,iris.chen,compute,118.03,562
2025-05-23,2025-06-21,ENG,PROJ002,grace.lee,storage,2101.1,553
2025-05-23,2025-06-21,FIN,PROJ001,frank.brown,cache,5724.61,43
2025-05-23,2025-06-21,FIN,PROJ005,alice.johnson,network,179.06,73
2025-05-23,2025-06-21,MKT,PROJ002,henry.white,compute,860.09,409
2025-05-23,2025-06-21,SAL,PROJ005,henry.white,cache,8882.49,582
2025-05-23,2025-06-21,FIN,PROJ005,grace.lee,compute,1461.83,91
2025-05-23,2025-06-21,SAL,PROJ001,carol.davis,storage,8145.17,71
2025-05-23,2025-06-21,OPS,PROJ004,alice.johnson,compute,319.14,242
2025-05-23,2025-06-21,OPS,PROJ004,david.miller,ml-service,415.1,685
2025-05-23,2025-06-21,SAL,PROJ003,carol.davis,cache,2916.5,163
2025-05-23,2025-06-21,MKT,PROJ002,grace.lee,compute,9417.18,629
2025-05-23,2025-06-21,ENG,PROJ002,frank.brown,compute,447.67,213
2025-05-23,2025-06-21,FIN,PROJ004,john.taylor,ml-service,469.32,363
2025-05-23,2025-06-21,SAL,PROJ004,emma.wilson,database,16358.41,509
2025-05-23,2025-06-21,FIN,PROJ001,emma.wilson,ml-service,9065.72,645
2025-05-23,2025-06-21,ENG,PROJ004,frank.brown,ml-service,11621.85,449
2025-05-23,2025-06-21,MKT,PROJ005,frank.brown,storage,13419.42,157
2025-05-23,2025-06-21,FIN,PROJ001,bob.smith,cache,1181.51,244
2025-05-23,2025-06-21,FIN,PROJ003,henry.white,database,3240.21,697
2025-05-23,2025-06-21,OPS,PROJ003,grace.lee,network,5591.35,58
2025-05-23,2025-06-21,OPS,PROJ001,henry.white,ml-service,823.06,587
2025-05-23,2025-06-21,MKT,PROJ002,alice.johnson,database,1247.61,408
2025-05-23,2025-06-21,FIN,PROJ005,carol.davis,cache,1819.15,110
2025-05-23,2025-06-21,ENG,PROJ003,john.taylor,ml-service,502.4,506
2025-05-23,2025-06-21,ENG,PROJ001,carol.davis,compute,985.21,685
2025-05-23,2025-06-21,ENG,PROJ002,emma.wilson,ml-service,1326.26,718
2025-05-23,2025-06-21,OPS,PROJ003,bob.smith,network,1285.68,116
2025-05-23,2025-06-21,FIN,PROJ002,emma.wilson,compute,2519.21,616
2025-05-23,2025-06-21,SAL,PROJ005,john.taylor,database,4724.2,596
2025-05-23,2025-06-21,MKT,PROJ001,emma.wilson,database,15619.56,613
2025-05-23,2025-06-21,SAL,PROJ002,frank.brown,compute,4976.5,435
2025-05-23,2025-06-21,SAL,PROJ005,bob.smith,storage,149.74,343
2025-05-23,2025-06-21,SAL,PROJ001,henry.white,compute,13612.17,249
2025-05-23,2025-06-21,OPS,PROJ001,iris.chen,network,1839.91,606
2025-05-23,2025-06-21,MKT,PROJ005,alice.johnson,storage,7332.33,81
2025-05-23,2025-06-21,SAL,PROJ003,emma.wilson,database,3617.65,60
2025-05-23,2025-06-21,MKT,PROJ005,john.taylor,compute,39.2,320
2025-05-23,2025-06-21,FIN,PROJ005,john.taylor,compute,264.44,458
2025-05-23,2025-06-21,MKT,PROJ001,carol.davis,database,1702.79,336
2025-05-23,2025-06-21,SAL,PROJ002,frank.brown,compute,8697.61,30
2025-05-23,2025-06-21,FIN,PROJ002,iris.chen,storage,180.51,34
2025-05-23,2025-06-21,MKT,PROJ005,iris.chen,compute,913.09,160
2025-05-23,2025-06-21,SAL,PROJ005,carol.davis,compute,2924.0,89
2025-05-23,2025-06-21,FIN,PROJ005,henry.white,storage,1455.69,490
2025-05-23,2025-06-21,MKT,PROJ002,emma.wilson,ml-service,3852.95,291
2025-05-23,2025-06-21,OPS,PROJ004,iris.chen,network,4599.29,495
2025-05-23,2025-06-21,SAL,PROJ001,carol.davis,compute,17778.57,637
2025-05-23,2025-06-21,SAL,PROJ004,henry.white,storage,203.0,81
2025-05-23,2025-06-21,MKT,PROJ003,david.miller,storage,112.13,692
2025-05-23,2025-06-21,ENG,PROJ005,carol.davis,cache,773.1,511
2025-05-23,2025-06-21,MKT,PROJ001,henry.white,database,3163.52,562
2025-05-23,2025-06-21,OPS,PROJ003,iris.chen,network,3365.07,49
2025-05-23,2025-06-21,FIN,PROJ003,john.taylor,storage,645.38,596
2025-05-23,2025-06-21,MKT,PROJ004,henry.white,compute,4490.95,389
2025-05-23,2025-06-21,SAL,PROJ005,iris.chen,compute,776.0,387
2025-05-23,2025-06-21,OPS,PROJ005,frank.brown,database,27170.2,302
2025-05-23,2025-06-21,ENG,PROJ003,emma.wilson,ml-service,1526.04,50
2025-05-23,2025-06-21,OPS,PROJ001,emma.wilson,storage,5890.77,154
2025-05-23,2025-06-21,MKT,PROJ002,carol.davis,ml-service,3678.86,639
2025-05-23,2025-06-21,SAL,PROJ004,grace.lee,compute,342.71,32
2025-05-23,2025-06-21,FIN,PROJ005,henry.white,database,3410.35,233
2025-05-23,2025-06-21,SAL,PROJ002,frank.brown,storage,1804.36,277
2025-05-23,2025-06-21,OPS,PROJ002,john.taylor,storage,281.04,56
2025-05-23,2025-06-21,OPS,PROJ003,david.miller,compute,112.47,677
2025-05-23,2025-06-21,SAL,PROJ002,iris.chen,cache,467.85,685
2025-05-23,2025-06-21,ENG,PROJ004,john.taylor,storage,3934.65,112
2025-05-23,2025-06-21,OPS,PROJ001,carol.davis,ml-service,7014.59,531
2025-05-23,2025-06-21,FIN,PROJ004,david.miller,ml-service,783.65,163
2025-05-23,2025-06-21,MKT,PROJ003,john.taylor,cache,2151.18,688
2025-05-23,2025-06-21,MKT,PROJ001,bob.smith,compute,1852.24,239
2025-05-23,2025-06-21,OPS,PROJ005,frank.brown,network,11220.7,344
2025-05-23,2025-06-21,OPS,PROJ002,bob.smith,ml-service,4243.96,304
2025-05-23,2025-06-21,ENG,PROJ002,emma.wilson,cache,703.84,660
2025-05-23,2025-06-21,ENG,PROJ003,bob.smith,cache,4672.6,324
2025-05-23,2025-06-21,MKT,PROJ003,emma.wilson,ml-service,880.65,569
2025-05-23,2025-06-21,FIN,PROJ005,bob.smith,ml-service,492.86,606
2025-05-23,2025-06-21,FIN,PROJ005,iris.chen,compute,7095.51,658
2025-05-23,2025-06-21,SAL,PROJ004,iris.chen,storage,1174.44,76
2025-05-23,2025-06-21,FIN,PROJ004,grace.lee,compute,187.98,636
2025-05-23,2025-06-21,OPS,PROJ001,emma.wilson,database,684.66,116
2025-05-23,2025-06-21,FIN,PROJ001,carol.davis,compute,3002.5,561
2025-05-23,2025-06-21,FIN,PROJ001,john.taylor,compute,26664.26,48
2025-05-23,2025-06-21,MKT,PROJ005,alice.johnson,database,359.09,236
2025-05-23,2025-06-21,OPS,PROJ003,frank.brown,storage,1162.4,111
2025-05-23,2025-06-21,ENG,PROJ002,emma.wilson,database,168.17,82
2025-05-23,2025-06-21,MKT,PROJ003,grace.lee,ml-service,943.62,604
2025-05-23,2025-06-21,SAL,PROJ001,grace.lee,ml-service,5051.57,499
2025-05-23,2025-06-21,FIN,PROJ001,iris.chen,storage,2299.36,442
2025-05-23,2025-06-21,ENG,PROJ002,john.taylor,storage,11600.29,555
2025-05-23,2025-06-21,MKT,PROJ002,carol.davis,storage,1320.75,645
2025-05-23,2025-06-21,ENG,PROJ001,grace.lee,cache,1694.4,163
2025-05-23,2025-06-21,FIN,PROJ003,carol.davis,database,3175.73,264
2025-05-23,2025-06-21,FIN,PROJ003,henry.white,cache,18158.1,28
2025-05-23,2025-06-21,ENG,PROJ001,david.miller,storage,2618.83,695
2025-05-23,2025-06-21,MKT,PROJ004,emma.wilson,compute,777.95,175
2025-05-23,2025-06-21,OPS,PROJ004,iris.chen,cache,2828.66,594
2025-05-23,2025-06-21,OPS,PROJ002,john.taylor,compute,597.1,64
2025-05-23,2025-06-21,MKT,PROJ002,grace.lee,compute,542.05,224
2025-05-23,2025-06-21,MKT,PROJ005,carol.davis,ml-service,303.88,439
2025-05-23,2025-06-21,OPS,PROJ002,emma.wilson,cache,41851.79,423
2025-05-23,2025-06-21,OPS,PROJ003,emma.wilson,compute,1539.7,667
2025-05-23,2025-06-21,ENG,PROJ001,david.miller,ml-service,171.5,197
2025-05-23,2025-06-21,ENG,PROJ001,john.taylor,network,1977.5,636
2025-05-23,2025-06-21,MKT,PROJ004,iris.chen,compute,2428.76,477
2025-05-23,2025-06-21,MKT,PROJ004,grace.lee,storage,9020.2,703
2025-05-23,2025-06-21,FIN,PROJ002,carol.davis,storage,475.82,193
2025-05-23,2025-06-21,MKT,PROJ001,carol.davis,compute,892.74,55
2025-05-23,2025-06-21,FIN,PROJ004,carol.davis,cache,1600.43,512
2025-05-23,2025-06-21,ENG,PROJ005,carol.davis,database,343.34,629
2025-05-23,2025-06-21,OPS,PROJ003,carol.davis,cache,3842.97,56
2025-05-23,2025-06-21,MKT,PROJ004,carol.davis,storage,396.65,594
2025-05-23,2025-06-21,SAL,PROJ001,david.miller,ml-service,938.03,282
2025-05-23,2025-06-21,FIN,PROJ003,carol.davis,network,2505.29,107
2025-05-23,2025-06-21,FIN,PROJ005,david.miller,network,6124.71,638
2025-05-23,2025-06-21,SAL,PROJ003,iris.chen,network,4136.56,173
2025-05-23,2025-06-21,ENG,PROJ004,henry.white,storage,166.94,268
2025-05-23,2025-06-21,ENG,PROJ005,henry.white,ml-service,38584.92,417
2025-05-23,2025-06-21,FIN,PROJ004,bob.smith,cache,9581.4,204
2025-05-23,2025-06-21,SAL,PROJ005,bob.smith,compute,422.85,700
2025-05-23,2025-06-21,ENG,PROJ004,alice.johnson,database,175.01,120
2025-05-23,2025-06-21,MKT,PROJ004,carol.davis,cache,50.87,597
2025-05-23,2025-06-21,MKT,PROJ004,frank.brown,compute,1209.27,381
2025-05-23,2025-06-21,OPS,PROJ004,emma.wilson,storage,386.08,178
2025-05-23,2025-06-21,ENG,PROJ001,alice.johnson,storage,825.65,80
2025-05-23,2025-06-21,SAL,PROJ001,grace.lee,compute,184.1,110
2025-05-23,2025-06-21,ENG,PROJ001,emma.wilson,storage,513.89,632
2025-05-23,2025-06-21,SAL,PROJ003,john.taylor,database,305.3,268
2025-05-23,2025-06-21,OPS,PROJ004,carol.davis,network,13913.32,713
2025-05-23,2025-06-21,OPS,PROJ001,iris.chen,ml-service,7539.8,301
2025-05-23,2025-06-21,ENG,PROJ001,carol.davis,network,344.66,183
2025-05-23,2025-06-21,FIN,PROJ003,alice.johnson,database,5062.61,362
2025-05-23,2025-06-21,ENG,PROJ003,grace.lee,storage,24434.25,520
2025-05-23,2025-06-21,SAL,PROJ005,carol.davis,compute,3636.13,353
2025-05-23,2025-06-21,ENG,PROJ005,carol.davis,network,786.73,589
2025-05-23,2025-06-21,OPS,PROJ003,bob.smith,ml-service,5550.06,289
2025-05-23,2025-06-21,ENG,PROJ001,carol.davis,database,598.58,464
2025-05-23,2025-06-21,ENG,PROJ005,bob.smith,storage,6547.62,249
2025-05-23,2025-06-21,ENG,PROJ003,frank.brown,ml-service,9730.01,296
2025-05-23,2025-06-21,MKT,PROJ002,grace.lee,cache,2828.67,315
2025-05-23,2025-06-21,FIN,PROJ004,bob.smith,storage,28975.41,593
2025-05-23,2025-06-21,MKT,PROJ005,john.taylor,storage,489.89,330
2025-05-23,2025-06-21,ENG,PROJ002,emma.wilson,network,6838.61,565
2025-05-23,2025-06-21,ENG,PROJ001,emma.wilson,compute,2030.64,465
2025-05-23,2025-06-21,FIN,PROJ005,bob.smith,ml-service,6550.55,115
2025-05-23,2025-06-21,FIN,PROJ003,alice.johnson,network,5532.32,524
2025-05-23,2025-06-21,OPS,PROJ001,henry.white,database,421.48,536
2025-05-23,2025-06-21,SAL,PROJ004,grace.lee,storage,786.75,269
2025-05-23,2025-06-21,MKT,PROJ002,john.taylor,storage,11999.34,451
2025-05-23,2025-06-21,MKT,PROJ005,bob.smith,ml-service,2403.98,219
2025-05-23,2025-06-21,ENG,PROJ005,david.miller,database,2495.83,454
2025-05-23,2025-06-21,ENG,PROJ005,frank.brown,cache,36031.8,167
2025-05-23,2025-06-21,ENG,PROJ002,iris.chen,network,1701.31,454
2025-05-23,2025-06-21,SAL,PROJ002,john.taylor,compute,45.25,566
2025-05-23,2025-06-21,FIN,PROJ002,iris.chen,ml-service,4562.33,124
2025-05-23,2025-06-21,ENG,PROJ003,emma.wilson,cache,2040.42,74
2025-05-23,2025-06-21,OPS,PROJ004,bob.smith,database,409.86,306
2025-05-23,2025-06-21,FIN,PROJ005,john.taylor,database,4422.64,133
2025-05-23,2025-06-21,SAL,PROJ002,henry.white,storage,2999.03,572
2025-05-23,2025-06-21,ENG,PROJ004,alice.johnson,cache,156.62,114
2025-05-23,2025-06-21,MKT,PROJ003,grace.lee,storage,14959.99,690
2025-05-23,2025-06-21,ENG,PROJ005,emma.wilson,compute,8391.35,661
2025-05-23,2025-06-21,OPS,PROJ001,emma.wilson,database,17836.82,63
2025-05-23,2025-06-21,ENG,PROJ003,frank.brown,database,1739.29,152
2025-05-23,2025-06-21,ENG,PROJ001,grace.lee,database,11144.98,312
2025-05-23,2025-06-21,FIN,PROJ004,grace.lee,ml-service,1331.71,350
2025-05-23,2025-06-21,ENG,PROJ003,john.taylor,storage,1097.66,332
2025-05-23,2025-06-21,ENG,PROJ003,bob.smith,cache,6735.95,126
2025-05-23,2025-06-21,FIN,PROJ004,grace.lee,cache,191.72,244
2025-05-23,2025-06-21,ENG,PROJ005,bob.smith,network,2955.45,546
2025-05-23,2025-06-21,SAL,PROJ005,david.miller,compute,662.92,510
2025-05-23,2025-06-21,MKT,PROJ004,frank.brown,storage,3467.94,481
2025-05-23,2025-06-21,ENG,PROJ004,alice.johnson,network,602.26,386
2025-05-23,2025-06-21,SAL,PROJ002,emma.wilson,database,464.09,213
2025-05-23,2025-06-21,MKT,PROJ002,frank.brown,database,204.99,424
2025-05-23,2025-06-21,OPS,PROJ002,henry.white,storage,150.48,237
2025-05-23,2025-06-21,OPS,PROJ003,frank.brown,database,1162.61,318
2025-05-23,2025-06-21,FIN,PROJ001,john.taylor,network,250.76,44
2025-05-23,2025-06-21,MKT,PROJ005,grace.lee,cache,3003.35,637
2025-05-23,2025-06-21,OPS,PROJ005,henry.white,ml-service,2396.57,331
2025-05-23,2025-06-21,FIN,PROJ001,john.taylor,network,1032.93,322
2025-05-23,2025-06-21,SAL,PROJ002,david.miller,storage,5380.03,717
2025-05-23,2025-06-21,OPS,PROJ001,carol.davis,storage,1161.53,403
2025-05-23,2025-06-21,SAL,PROJ004,grace.lee,compute,1044.87,126
2025-05-23,2025-06-21,ENG,PROJ005,emma.wilson,ml-service,385.99,423
2025-05-23,2025-06-21,OPS,PROJ001,david.miller,storage,43322.82,433
2025-05-23,2025-06-21,OPS,PROJ001,carol.davis,network,725.43,550
2025-05-23,2025-06-21,MKT,PROJ001,henry.white,storage,31415.8,543
2025-05-23,2025-06-21,SAL,PROJ002,grace.lee,network,1204.04,432
2025-05-23,2025-06-21,ENG,PROJ002,john.taylor,compute,2386.92,109
2025-05-23,2025-06-21,SAL,PROJ002,david.miller,ml-service,877.43,406
2025-05-23,2025-06-21,ENG,PROJ002,henry.white,ml-service,821.14,614
2025-05-23,2025-06-21,SAL,PROJ001,alice.johnson,storage,5843.93,649
2025-05-23,2025-06-21,ENG,PROJ003,frank.brown,storage,169924.44,105
2025-05-23,2025-06-21,ENG,PROJ001,frank.brown,network,1201.54,696
2025-05-23,2025-06-21,FIN,PROJ004,carol.davis,cache,451.86,591
2025-05-23,2025-06-21,MKT,PROJ001,henry.white,storage,1977.68,490
2025-05-23,2025-06-21,ENG,PROJ003,bob.smith,ml-service,3143.55,652
2025-05-23,2025-06-21,SAL,PROJ003,carol.davis,compute,5477.62,339
2025-05-23,2025-06-21,MKT,PROJ003,bob.smith,compute,183.32,48
2025-05-23,2025-06-21,ENG,PROJ002,iris.chen,ml-service,1935.26,584
2025-05-23,2025-06-21,FIN,PROJ004,john.taylor,ml-service,4589.31,168
2025-05-23,2025-06-21,ENG,PROJ001,david.miller,ml-service,43061.7,59
2025-05-23,2025-06-21,FIN,PROJ004,iris.chen,cache,1030.97,521
2025-05-23,2025-06-21,SAL,PROJ005,henry.white,cache,2589.4,175
2025-05-23,2025-06-21,OPS,PROJ004,john.taylor,database,1582.69,154
2025-05-23,2025-06-21,OPS,PROJ004,henry.white,ml-service,4165.94,319
2025-05-23,2025-06-21,FIN,PROJ005,iris.chen,storage,299.0,236
2025-05-23,2025-06-21,SAL,PROJ004,alice.johnson,compute,447.69,646
2025-05-23,2025-06-21,ENG,PROJ003,iris.chen,network,3356.82,277
2025-05-23,2025-06-21,OPS,PROJ002,henry.white,storage,1132.81,611
2025-05-23,2025-06-21,FIN,PROJ002,carol.davis,storage,3295.69,390
2025-05-23,2025-06-21,SAL,PROJ002,david.miller,ml-service,6427.83,204
2025-05-23,2025-06-21,OPS,PROJ004,frank.brown,database,6300.71,294
2025-05-23,2025-06-21,SAL,PROJ005,grace.lee,ml-service,12318.43,302
2025-05-23,2025-06-21,ENG,PROJ001,alice.johnson,ml-service,32335.0,141
2025-05-23,2025-06-21,MKT,PROJ001,david.miller,storage,1716.61,207
2025-05-23,2025-06-21,MKT,PROJ005,frank.brown,network,3832.79,251
2025-05-23,2025-06-21,FIN,PROJ005,alice.johnson,storage,5072.94,37
2025-05-23,2025-06-21,ENG,PROJ002,iris.chen,cache,557.9,385
2025-05-23,2025-06-21,FIN,PROJ004,bob.smith,network,108.76,558
2025-05-23,2025-06-21,OPS,PROJ005,iris.chen,network,395.25,81
2025-05-23,2025-06-21,ENG,PROJ001,david.miller,compute,2084.69,68
2025-05-23,2025-06-21,MKT,PROJ004,david.miller,cache,450.82,489
2025-05-23,2025-06-21,SAL,PROJ001,iris.chen,network,731.25,245
2025-05-23,2025-06-21,FIN,PROJ004,grace.lee,compute,789.2,634
2025-05-23,2025-06-21,MKT,PROJ004,david.miller,database,295.16,258
2025-05-23,2025-06-21,FIN,PROJ001,emma.wilson,ml-service,727.57,495
2025-05-23,2025-06-21,FIN,PROJ001,john.taylor,network,9837.13,492
2025-05-23,2025-06-21,MKT,PROJ001,bob.smith,compute,1358.62,87
2025-05-23,2025-06-21,MKT,PROJ004,david.miller,database,15241.36,630
2025-05-23,2025-06-21,MKT,PROJ001,john.taylor,network,6978.54,576
2025-05-23,2025-06-21,OPS,PROJ003,carol.davis,ml-service,6273.82,389
2025-05-23,2025-06-21,SAL,PROJ004,david.miller,cache,5704.29,267
2025-05-23,2025-06-21,ENG,PROJ002,john.taylor,network,2552.86,279
2025-05-23,2025-06-21,OPS,PROJ003,david.miller,compute,2374.37,27
2025-05-23,2025-06-21,MKT,PROJ001,carol.davis,storage,770.82,686
2025-05-23,2025-06-21,SAL,PROJ003,david.miller,storage,8304.32,613
2025-05-23,2025-06-21,OPS,PROJ002,alice.johnson,network,2415.27,368
2025-05-23,2025-06-21,MKT,PROJ002,henry.white,compute,109.79,368
2025-05-23,2025-06-21,ENG,PROJ003,carol.davis,database,205.57,216
2025-05-23,2025-06-21,FIN,PROJ005,john.taylor,network,240.64,282
2025-05-23,2025-06-21,MKT,PROJ005,henry.white,storage,427.49,438
2025-05-23,2025-06-21,FIN,PROJ004,henry.white,database,6477.61,170
2025-05-23,2025-06-21,SAL,PROJ002,emma.wilson,compute,31.06,501
2025-05-23,2025-06-21,SAL,PROJ005,iris.chen,network,1143.59,109
2025-05-23,2025-06-21,FIN,PROJ002,david.miller,cache,6511.89,223
2025-05-23,2025-06-21,FIN,PROJ005,david.miller,cache,170.27,234
2025-05-23,2025-06-21,OPS,PROJ004,iris.chen,compute,4544.8,11
2025-05-23,2025-06-21,SAL,PROJ001,emma.wilson,database,1471.83,23
2025-05-23,2025-06-21,FIN,PROJ002,iris.chen,database,2919.31,74
2025-05-23,2025-06-21,ENG,PROJ001,frank.brown,storage,590.22,449
2025-05-23,2025-06-21,ENG,PROJ001,carol.davis,cache,1627.22,571
2025-05-23,2025-06-21,OPS,PROJ004,alice.johnson,cache,3119.46,79
2025-05-23,2025-06-21,OPS,PROJ001,grace.lee,storage,3799.7,499
2025-05-23,2025-06-21,SAL,PROJ002,iris.chen,ml-service,604.98,609
2025-05-23,2025-06-21,FIN,PROJ001,iris.chen,ml-service,2128.68,689
2025-05-23,2025-06-21,FIN,PROJ005,alice.johnson,storage,23300.92,597
2025-05-23,2025-06-21,FIN,PROJ002,carol.davis,storage,172.26,580
2025-05-23,2025-06-21,SAL,PROJ004,emma.wilson,ml-service,2073.67,32
2025-05-23,2025-06-21,SAL,PROJ001,iris.chen,cache,4625.47,680
2025-05-23,2025-06-21,ENG,PROJ002,iris.chen,cache,2171.51,329
2025-05-23,2025-06-21,FIN,PROJ002,alice.johnson,database,677.65,126
